Group,Sub,Date,Press,Trial,ItemPressed,RT,Time,List,Items,PortPressed,TO,ITI,Exposure,Order pressed,Response Type,List Number,Comments
Monkeys,Coltrane,2015.07.31,75,26,A,2.866667,449.55,4003,4,5,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,76,26,B,1.466667,451.0167,4003,4,10,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,77,26,C,1.733333,452.75,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,78,26,D,0.5,453.25,4003,4,1,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,80,28,A,3.566667,473.85,4003,4,1,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,81,28,B,1.1,474.95,4003,4,2,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,82,28,D,0.9666667,475.9167,4003,4,9,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,83,28,C,0.8,476.7167,4003,4,8,3,4,2,ABDC,All Other,2.1,
Monkeys,Coltrane,2015.07.31,90,33,A,2.283333,589.2,4003,4,3,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,91,33,B,1.716667,590.9167,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,92,33,C,1.633333,592.55,4003,4,5,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,93,33,D,0.4333333,592.9833,4003,4,4,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,95,35,A,3.683333,618.9667,4003,4,6,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,96,35,B,2.316667,621.2833,4003,4,5,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,97,35,C,0.9,622.1833,4003,4,10,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,98,35,D,0.4833333,622.6667,4003,4,4,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,99,36,A,1.95,631.9833,4003,4,8,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,100,36,B,0.95,632.9333,4003,4,5,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,101,36,C,1.233333,634.1667,4003,4,0,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,102,36,D,0.45,634.6167,4003,4,10,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,103,37,A,2.316667,644.5,4003,4,2,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,104,37,B,0.75,645.25,4003,4,6,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,105,37,C,0.9833333,646.2333,4003,4,8,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,106,37,D,0.3166667,646.55,4003,4,11,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,107,38,A,2.65,654.95,4003,4,8,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,108,38,B,0.8166667,655.7667,4003,4,1,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,109,38,C,1.283333,657.05,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,110,38,D,0.4,657.45,4003,4,10,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,111,39,A,3.066667,666.4,4003,4,7,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,112,39,B,2.066667,668.4667,4003,4,0,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,113,39,C,0.5333333,669,4003,4,3,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,114,39,D,0.6,669.6,4003,4,9,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,115,40,A,1.633333,677.1167,4003,4,10,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,116,40,B,1.35,678.4667,4003,4,1,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,117,40,C,0.45,678.9167,4003,4,5,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,118,40,D,0.4833333,679.4,4003,4,2,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,119,41,A,3.016667,688.35,4003,4,7,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,120,41,B,0.9666667,689.3167,4003,4,8,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,121,41,C,1.416667,690.7333,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,122,41,D,0.3666667,691.1,4003,4,9,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,124,43,A,1.95,746.3167,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,125,43,B,1.033333,747.35,4003,4,7,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,126,43,C,1.416667,748.7667,4003,4,9,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,127,43,D,0.35,749.1167,4003,4,3,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,128,44,A,2.8,758.35,4003,4,1,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,129,44,B,0.7833333,759.1333,4003,4,8,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,130,44,D,1.866667,761,4003,4,5,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,131,44,C,0.5833333,761.5833,4003,4,3,3,4,2,ABDC,All Other,2.1,
Monkeys,Coltrane,2015.07.31,137,49,A,1.9,849,4003,4,6,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,138,49,B,0.7833333,849.7833,4003,4,7,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,139,49,C,1.666667,851.45,4003,4,5,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,140,49,D,0.4833333,851.9333,4003,4,11,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,142,51,A,1.316667,869.7167,4003,4,3,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,143,51,B,1.1,870.8167,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,144,51,C,3,873.8167,4003,4,9,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,145,51,D,0.6166667,874.4333,4003,4,2,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,147,53,A,6.783333,901.95,4003,4,0,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,148,53,B,0.7833333,902.7333,4003,4,10,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,149,53,C,1.416667,904.15,4003,4,5,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,150,53,D,0.3333333,904.4833,4003,4,2,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,151,54,A,1.916667,913.75,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,152,54,B,0.7333333,914.4833,4003,4,6,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,153,54,C,1.983333,916.4667,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,154,54,D,0.4666667,916.9333,4003,4,10,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,157,57,A,5.8,966.8833,4003,4,3,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,158,57,B,1.433333,968.3167,4003,4,8,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,159,57,C,0.4166667,968.7333,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,160,57,D,0.8166667,969.55,4003,4,0,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,162,59,A,2.1,1043.067,4003,4,1,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,163,59,B,0.9166667,1043.983,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,164,59,C,1.266667,1045.25,4003,4,5,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,165,59,D,0.4,1045.65,4003,4,11,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,166,60,A,3,1054.667,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,167,60,B,1.15,1055.817,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,168,60,C,1.55,1057.367,4003,4,8,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,169,60,D,0.45,1057.817,4003,4,6,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,172,63,A,5.333333,1092.483,4003,4,10,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,173,63,C,1.783333,1094.267,4003,4,5,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,174,63,B,0.9,1095.167,4003,4,2,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,175,63,D,0.6666667,1095.833,4003,4,9,3,4,2,ACBD,Crossed,2.1,
Monkeys,Coltrane,2015.07.31,176,64,A,1.15,1103.45,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,177,64,B,1.266667,1104.717,4003,4,10,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,178,64,D,1.616667,1106.333,4003,4,8,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,179,64,C,0.6,1106.933,4003,4,6,3,4,2,ABDC,All Other,2.1,
Monkeys,Coltrane,2015.07.31,181,66,A,2.133333,1164.133,4003,4,1,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,182,66,B,0.9833333,1165.117,4003,4,8,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,183,66,C,1.683333,1166.8,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,184,66,D,0.4833333,1167.283,4003,4,9,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,186,68,A,2.233333,1186.117,4003,4,7,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,187,68,B,0.7333333,1186.85,4003,4,6,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,188,68,C,1.333333,1188.183,4003,4,1,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,189,68,D,0.3833333,1188.567,4003,4,2,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,190,69,A,2.8,1197.25,4003,4,5,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,191,69,B,0.7833333,1198.033,4003,4,2,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,192,69,D,1.116667,1199.15,4003,4,8,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,193,69,C,0.5166667,1199.667,4003,4,6,3,4,2,ABDC,All Other,2.1,
Monkeys,Coltrane,2015.07.31,196,72,A,2.366667,2066.617,4003,4,6,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,197,72,B,0.9666667,2067.583,4003,4,1,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,198,72,C,1.516667,2069.1,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,199,72,D,0.5166667,2069.617,4003,4,11,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,201,74,A,2.633333,2089.25,4003,4,9,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,202,74,B,0.7,2089.95,4003,4,7,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,203,74,C,1.316667,2091.267,4003,4,1,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,204,74,D,0.8333333,2092.1,4003,4,11,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,207,77,A,2.6,2124,4003,4,6,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,208,77,B,0.7333333,2124.733,4003,4,0,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,209,77,C,1.783333,2126.517,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,210,77,D,0.45,2126.967,4003,4,5,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,216,81,A,1.916667,2177.45,4003,4,6,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,217,81,B,0.6333333,2178.083,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,218,81,C,4.45,2182.533,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,219,81,D,0.6166667,2183.15,4003,4,9,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,224,83,A,2.266667,2206.3,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,225,83,B,0.5166667,2206.817,4003,4,7,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,226,83,C,1.95,2208.767,4003,4,2,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,227,83,D,1,2209.767,4003,4,9,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,229,85,A,1.633333,2227.517,4003,4,7,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,230,85,B,0.8166667,2228.333,4003,4,3,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,231,85,C,3.183333,2231.517,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,232,85,D,0.5666667,2232.083,4003,4,1,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,235,88,A,1.683333,2264.4,4003,4,1,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,236,88,B,0.8333333,2265.233,4003,4,0,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,237,88,D,2.583333,2267.817,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,238,88,C,1.666667,2269.483,4003,4,9,3,4,2,ABDC,All Other,2.1,
Monkeys,Coltrane,2015.07.31,241,91,A,2.783333,2300.917,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,242,91,B,1.366667,2302.283,4003,4,9,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,243,91,C,1.033333,2303.317,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,244,91,D,0.45,2303.767,4003,4,8,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,248,94,A,2.25,2340.567,4003,4,6,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,249,94,B,1,2341.567,4003,4,9,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,250,94,C,2.9,2344.467,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,251,94,D,0.6,2345.067,4003,4,11,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,252,95,A,1.866667,2352.717,4003,4,11,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,253,95,B,0.9833333,2353.7,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,254,95,C,1.466667,2355.167,4003,4,10,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,255,95,D,0.5,2355.667,4003,4,5,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,256,96,A,2.116667,2363.583,4003,4,7,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,257,96,B,0.9833333,2364.567,4003,4,2,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,258,96,C,1.583333,2366.15,4003,4,0,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,259,96,D,0.5,2366.65,4003,4,11,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Coltrane,2015.07.31,260,97,A,2.516667,2374.933,4003,4,1,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,261,97,B,0.9666667,2375.9,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,262,97,D,1.2,2377.1,4003,4,10,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,263,97,C,0.5666667,2377.667,4003,4,7,3,4,2,ABDC,All Other,2.1,
Monkeys,Coltrane,2015.07.31,266,100,A,5.533333,2416.033,4003,4,6,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,267,100,B,1.283333,2417.317,4003,4,3,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,268,100,C,0.7666667,2418.083,4003,4,4,3,4,2,,,2.1,
Monkeys,Coltrane,2015.07.31,269,100,D,0.5333333,2418.617,4003,4,10,3,4,2,ABCD,Tail Embedded,2.1,
Monkeys,Beyonce,2016.10.21,13,5,A,0.5166667,39.2,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,14,5,C,0.6666667,39.86667,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,15,5,D,0.3,40.16667,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,16,5,B,0.1833333,40.35,4006,4,2,3,4,2,ACDB,Center Embedded,2.1,
Monkeys,Beyonce,2016.10.21,158,48,A,2,501.75,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,159,48,D,0.55,502.3,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,160,48,C,0.8,503.1,4006,4,2,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,161,48,D,0.7333333,503.8333,4006,4,4,3,4,2,ADCD,All Other,2.1,
Monkeys,Beyonce,2016.10.21,162,49,C,1.316667,511.3833,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,163,49,D,0.4333333,511.8167,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,164,49,B,0.3666667,512.1833,4006,4,2,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,165,49,A,0.75,512.9333,4006,4,3,3,4,2,CDBA,All Other,2.1,
Monkeys,Beyonce,2016.10.21,166,50,C,1.45,522.1667,4006,4,3,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,167,50,B,0.3166667,522.4833,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,168,50,D,0.4833333,522.9667,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,169,50,A,0.35,523.3167,4006,4,2,3,4,2,CBDA,All Other,2.1,
Monkeys,Beyonce,2016.10.21,196,59,C,1.566667,669.6667,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,197,59,D,0.5833333,670.25,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,198,59,B,0.4666667,670.7167,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,199,59,B,0.75,671.4667,4006,4,1,3,4,2,CDBB,All Other,2.1,
Monkeys,Beyonce,2016.10.21,286,88,A,0.8666667,1214.417,4006,4,2,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,287,88,C,0.4,1214.817,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,288,88,D,0.35,1215.167,4006,4,3,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,289,88,B,0.7666667,1215.933,4006,4,4,3,4,2,ACDB,Center Embedded,2.1,
Monkeys,Beyonce,2016.10.21,290,89,C,1.816667,1223.517,4006,4,3,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,291,89,D,0.7333333,1224.25,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,292,89,B,0.5166667,1224.767,4006,4,2,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,293,89,A,1.766667,1226.533,4006,4,0,3,4,2,CDBA,All Other,2.1,
Monkeys,Beyonce,2016.10.21,329,100,C,1.116667,1456.183,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,330,100,D,0.7833333,1456.967,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,331,100,B,0.3666667,1457.333,4006,4,2,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,332,100,A,1.6,1458.933,4006,4,0,3,4,2,CDBA,All Other,2.1,
Monkeys,Beyonce,2016.10.21,343,104,C,1.083333,1498.383,4006,4,2,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,344,104,D,0.6666667,1499.05,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,345,104,B,0.3833333,1499.433,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,346,104,A,0.4166667,1499.85,4006,4,4,3,4,2,CDBA,All Other,2.1,
Monkeys,Beyonce,2016.10.21,478,140,A,1,2295.45,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,479,140,C,0.2833333,2295.733,4006,4,2,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,480,140,D,0.2833333,2296.017,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.21,481,140,D,1.016667,2297.033,4006,4,1,3,4,2,ACDD,All Other,2.1,
Monkeys,Beyonce,2016.10.24,96,30,A,1.133333,272.3833,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,97,30,C,0.4666667,272.85,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,98,30,D,0.25,273.1,4006,4,3,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,99,30,B,0.3,273.4,4006,4,4,3,4,2,ACDB,Center Embedded,2.1,
Monkeys,Beyonce,2016.10.24,205,60,A,2,606.9667,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,206,60,D,0.4666667,607.4333,4006,4,3,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,207,60,C,0.6166667,608.05,4006,4,2,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,208,60,B,0.55,608.6,4006,4,0,3,4,2,ADCB,All Other,2.1,
Monkeys,Beyonce,2016.10.24,232,68,A,5.45,688.2167,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,233,68,D,0.45,688.6667,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,234,68,B,0.4,689.0667,4006,4,3,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,235,68,C,0.6666667,689.7333,4006,4,1,3,4,2,ADBC,All Other,2.1,
Monkeys,Beyonce,2016.10.24,247,72,A,0.55,725.0667,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,248,72,C,0.9666667,726.0333,4006,4,3,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,249,72,B,0.5166667,726.55,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,250,72,A,0.45,727,4006,4,1,3,4,2,ACBA,All Other,2.1,
Monkeys,Beyonce,2016.10.24,287,85,A,1.033333,889.0333,4006,4,2,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,288,85,C,1.066667,890.1,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,289,85,B,0.9666667,891.0667,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,290,85,D,0.5666667,891.6333,4006,4,1,3,4,2,ACBD,Crossed,2.1,
Monkeys,Beyonce,2016.10.24,326,97,C,1.183333,1054.75,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,327,97,A,0.4,1055.15,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,328,97,B,0.55,1055.7,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,329,97,D,0.5166667,1056.217,4006,4,2,3,4,2,CABD,Center Embedded,2.1,
Monkeys,Beyonce,2016.10.24,405,122,C,1.783333,1347.617,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,406,122,D,0.4,1348.017,4006,4,3,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,407,122,A,0.9333333,1348.95,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,408,122,B,0.6666667,1349.617,4006,4,0,3,4,2,CDAB,Tail Embedded,2.1,
Monkeys,Beyonce,2016.10.24,467,139,A,0.7333333,1502.017,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,468,139,C,0.1833333,1502.2,4006,4,2,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,469,139,D,0.55,1502.75,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,470,139,B,0.25,1503,4006,4,3,3,4,2,ACDB,Center Embedded,2.1,
Monkeys,Beyonce,2016.10.24,471,140,D,0.1333333,1510.333,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,472,140,C,0.9,1511.233,4006,4,2,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,473,140,A,0.3166667,1511.55,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,474,140,B,0.3666667,1511.917,4006,4,0,3,4,2,DCAB,All Other,2.1,
Monkeys,Beyonce,2016.10.24,480,143,A,0.6833333,1547.833,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,481,143,C,1.083333,1548.917,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,482,143,D,0.2666667,1549.183,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.24,483,143,B,0.4,1549.583,4006,4,2,3,4,2,ACDB,Center Embedded,2.1,
Monkeys,Beyonce,2016.10.25,57,18,A,0.9333333,182.7667,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.25,58,18,C,0.3666667,183.1333,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.25,59,18,D,1.15,184.2833,4006,4,3,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.25,60,18,C,0.45,184.7333,4006,4,4,3,4,2,ACDC,All Other,2.1,
Monkeys,Beyonce,2016.10.25,61,19,C,1.35,192.9833,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.25,62,19,A,0.45,193.4333,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.25,63,19,D,0.2333333,193.6667,4006,4,3,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.25,64,19,B,0.3833333,194.05,4006,4,4,3,4,2,CADB,Crossed,2.1,
Monkeys,Beyonce,2016.10.25,157,53,A,0.7,562.3,4006,4,0,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.25,158,53,C,0.35,562.65,4006,4,3,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.25,159,53,D,0.25,562.9,4006,4,4,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.25,160,53,B,0.3166667,563.2167,4006,4,1,3,4,2,ACDB,Center Embedded,2.1,
Monkeys,Beyonce,2016.10.25,200,66,C,0.9166667,713.7333,4006,4,2,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.25,201,66,A,0.4833333,714.2167,4006,4,1,3,4,2,,,2.1,
Monkeys,Beyonce,2016.10.25,202,66,D,0.7666667,714.9833,4006,4,4,3,4,2,,,2.1,
