Sub,Date,Press,Trial,ItemPressed,CorrectItem,Accuracy,Hint,HintNominal,Known,TrialAcc,HintsPerTrial,HintRT,RT,Time,List,Items,Day,HintAvailible,HintPause,NumLists,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Other Day,Session,Order pressed,Response type
S7,2017.10.05,58,15,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.4333333,118,4006,4,1,FALSE,0,3,1,3,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,59,15,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3,118.3,4006,4,1,FALSE,0,3,0,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,60,15,B,D,1,0,No Hint,Unknown,1,0,bl,0.3333333,118.6333,4006,4,1,FALSE,0,3,3,0,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,61,16,A,A,1,0,No Hint,Unknown,bl,bl,bl,5,127.8333,4006,4,1,FALSE,0,3,2,2,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,62,16,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3166667,128.15,4006,4,1,FALSE,0,3,5,3,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,63,16,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.85,129,4006,4,1,FALSE,0,3,0,5,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,64,16,B,D,1,0,No Hint,Unknown,1,0,bl,0.3666667,129.3667,4006,4,1,FALSE,0,3,3,0,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,73,19,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.7,151.1167,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,74,19,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,151.3833,4006,4,1,FALSE,0,3,3,5,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,75,19,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3333333,151.7167,4006,4,1,FALSE,0,3,1,3,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,76,19,B,D,1,0,No Hint,Unknown,1,0,bl,0.3,152.0167,4006,4,1,FALSE,0,3,5,1,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,77,20,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.65,157.5,4006,4,1,FALSE,0,3,2,2,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,78,20,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3,157.8,4006,4,1,FALSE,0,3,1,5,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,79,20,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,158.0667,4006,4,1,FALSE,0,3,4,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,80,20,B,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,158.3333,4006,4,1,FALSE,0,3,5,4,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,81,21,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.833333,165.0833,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,82,21,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3666667,165.45,4006,4,1,FALSE,0,3,2,0,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,83,21,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.35,165.8,4006,4,1,FALSE,0,3,1,2,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,84,21,B,D,1,0,No Hint,Unknown,1,0,bl,0.3333333,166.1333,4006,4,1,FALSE,0,3,0,1,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,85,22,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.433333,173.3833,4006,4,1,FALSE,0,3,1,1,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,86,22,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.4666667,173.85,4006,4,1,FALSE,0,3,5,0,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,87,22,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.4,174.25,4006,4,1,FALSE,0,3,3,5,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,88,22,B,D,1,0,No Hint,Unknown,1,0,bl,0.3333333,174.5833,4006,4,1,FALSE,0,3,0,3,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,89,23,A,A,1,0,No Hint,Unknown,bl,bl,bl,4.183333,182.65,4006,4,1,FALSE,0,3,2,2,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,90,23,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.683333,184.3333,4006,4,1,FALSE,0,3,1,0,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,91,23,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.4666667,184.8,4006,4,1,FALSE,0,3,4,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,92,23,B,D,1,0,No Hint,Unknown,1,0,bl,0.3833333,185.1833,4006,4,1,FALSE,0,3,0,4,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,101,26,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.566667,206.5,4006,4,1,FALSE,0,3,3,3,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,102,26,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.4333333,206.9333,4006,4,1,FALSE,0,3,5,0,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,103,26,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3,207.2333,4006,4,1,FALSE,0,3,4,5,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,104,26,B,D,1,0,No Hint,Unknown,1,0,bl,0.3833333,207.6167,4006,4,1,FALSE,0,3,0,4,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,105,27,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.633333,213.9833,4006,4,1,FALSE,0,3,1,1,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,106,27,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.4,214.3833,4006,4,1,FALSE,0,3,5,3,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,107,27,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,214.6667,4006,4,1,FALSE,0,3,4,5,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,108,27,B,D,1,0,No Hint,Unknown,1,0,bl,0.3166667,214.9833,4006,4,1,FALSE,0,3,3,4,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,109,28,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.783333,222.5667,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,110,28,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3666667,222.9333,4006,4,1,FALSE,0,3,1,4,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,111,28,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,223.2167,4006,4,1,FALSE,0,3,2,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,112,28,B,D,1,0,No Hint,Unknown,1,0,bl,0.3833333,223.6,4006,4,1,FALSE,0,3,4,2,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,121,31,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.133333,245.5167,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,122,31,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.4166667,245.9333,4006,4,1,FALSE,0,3,0,4,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,123,31,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,246.1833,4006,4,1,FALSE,0,3,1,0,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,124,31,B,D,1,0,No Hint,Unknown,1,0,bl,0.3,246.4833,4006,4,1,FALSE,0,3,4,1,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,125,32,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.2,253.6333,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,126,32,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.35,253.9833,4006,4,1,FALSE,0,3,1,0,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,127,32,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3,254.2833,4006,4,1,FALSE,0,3,3,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,128,32,B,D,1,0,No Hint,Unknown,1,0,bl,0.2333333,254.5167,4006,4,1,FALSE,0,3,0,3,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,129,33,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.733333,261.85,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,130,33,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3166667,262.1667,4006,4,1,FALSE,0,3,1,2,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,131,33,D,C,1,0,No Hint,Unknown,bl,bl,bl,1.083333,263.25,4006,4,1,FALSE,0,3,5,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,132,33,B,D,1,0,No Hint,Unknown,1,0,bl,0.3666667,263.6167,4006,4,1,FALSE,0,3,2,5,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,141,36,A,A,1,0,No Hint,Unknown,bl,bl,bl,5.9,292.8,4006,4,1,FALSE,0,3,3,3,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,142,36,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.6,293.4,4006,4,1,FALSE,0,3,1,4,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,143,36,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,293.6167,4006,4,1,FALSE,0,3,2,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,144,36,B,D,1,0,No Hint,Unknown,1,0,bl,0.35,293.9667,4006,4,1,FALSE,0,3,4,2,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,149,38,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.616667,309.4333,4006,4,1,FALSE,0,3,3,3,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,150,38,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3,309.7333,4006,4,1,FALSE,0,3,1,0,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,151,38,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3,310.0333,4006,4,1,FALSE,0,3,2,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,152,38,B,D,1,0,No Hint,Unknown,1,0,bl,0.3666667,310.4,4006,4,1,FALSE,0,3,0,2,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,169,43,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.916667,345.1333,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,170,43,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.85,345.9833,4006,4,1,FALSE,0,3,0,3,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,171,43,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,346.2,4006,4,1,FALSE,0,3,1,0,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,172,43,B,D,1,0,No Hint,Unknown,1,0,bl,0.3666667,346.5667,4006,4,1,FALSE,0,3,3,1,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,177,45,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.8,360.3667,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,178,45,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.45,360.8167,4006,4,1,FALSE,0,3,3,4,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,179,45,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2,361.0167,4006,4,1,FALSE,0,3,1,3,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,180,45,B,D,1,0,No Hint,Unknown,1,0,bl,0.3666667,361.3833,4006,4,1,FALSE,0,3,4,1,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,181,46,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.833333,366.7667,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,182,46,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.5,367.2667,4006,4,1,FALSE,0,3,5,1,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,183,46,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,367.4833,4006,4,1,FALSE,0,3,4,5,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,184,46,B,D,1,0,No Hint,Unknown,1,0,bl,0.4333333,367.9167,4006,4,1,FALSE,0,3,1,4,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,193,49,A,A,1,0,No Hint,Unknown,bl,bl,bl,6.433333,394.7,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,194,49,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.8833333,395.5833,4006,4,1,FALSE,0,3,4,3,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,195,49,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.4166667,396,4006,4,1,FALSE,0,3,0,4,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,196,49,B,D,1,0,No Hint,Unknown,1,0,bl,0.3333333,396.3333,4006,4,1,FALSE,0,3,3,0,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,201,51,A,A,1,0,No Hint,Unknown,bl,bl,bl,4.1,412.6667,4006,4,1,FALSE,0,3,2,2,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,202,51,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.4666667,413.1333,4006,4,1,FALSE,0,3,1,4,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,203,51,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3333333,413.4667,4006,4,1,FALSE,0,3,0,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,204,51,B,D,1,0,No Hint,Unknown,1,0,bl,0.4,413.8667,4006,4,1,FALSE,0,3,4,0,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,213,54,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.65,436.1,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,214,54,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,436.3667,4006,4,1,FALSE,0,3,1,5,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,215,54,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,436.6333,4006,4,1,FALSE,0,3,2,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,216,54,B,D,1,0,No Hint,Unknown,1,0,bl,0.3333333,436.9667,4006,4,1,FALSE,0,3,5,2,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,221,56,A,A,1,0,No Hint,Unknown,bl,bl,bl,5.2,453.2667,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,222,56,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.4333333,453.7,4006,4,1,FALSE,0,3,1,3,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,223,56,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.1666667,453.8667,4006,4,1,FALSE,0,3,5,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,224,56,B,D,1,0,No Hint,Unknown,1,0,bl,0.3666667,454.2333,4006,4,1,FALSE,0,3,3,5,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,225,57,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.283333,461.35,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,226,57,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3666667,461.7167,4006,4,1,FALSE,0,3,2,5,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,227,57,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,461.9833,4006,4,1,FALSE,0,3,0,2,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,228,57,B,D,1,0,No Hint,Unknown,1,0,bl,0.3,462.2833,4006,4,1,FALSE,0,3,5,0,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,229,58,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.2,468.1667,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,230,58,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,468.45,4006,4,1,FALSE,0,3,1,5,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,231,58,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,468.6833,4006,4,1,FALSE,0,3,3,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,232,58,B,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,468.95,4006,4,1,FALSE,0,3,5,3,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,249,63,A,A,1,0,No Hint,Unknown,bl,bl,bl,4.7,511.6,4006,4,1,FALSE,0,3,3,3,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,250,63,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.4333333,512.0333,4006,4,1,FALSE,0,3,5,4,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,251,63,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3,512.3333,4006,4,1,FALSE,0,3,2,5,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,252,63,B,D,1,0,No Hint,Unknown,1,0,bl,0.25,512.5833,4006,4,1,FALSE,0,3,4,2,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,253,64,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.916667,520.05,4006,4,1,FALSE,0,3,2,2,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,254,64,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3333333,520.3833,4006,4,1,FALSE,0,3,1,0,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,255,64,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,520.6333,4006,4,1,FALSE,0,3,4,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,256,64,B,D,1,0,No Hint,Unknown,1,0,bl,0.3666667,521,4006,4,1,FALSE,0,3,0,4,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,257,65,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.966667,526.6333,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,258,65,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3333333,526.9667,4006,4,1,FALSE,0,3,5,3,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,259,65,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,527.2167,4006,4,1,FALSE,0,3,4,5,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,260,65,B,D,1,0,No Hint,Unknown,1,0,bl,0.25,527.4667,4006,4,1,FALSE,0,3,3,4,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,265,67,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.483333,541.0167,4006,4,1,FALSE,0,3,0,0,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,266,67,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3666667,541.3833,4006,4,1,FALSE,0,3,4,3,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,267,67,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2166667,541.6,4006,4,1,FALSE,0,3,5,4,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,268,67,B,D,1,0,No Hint,Unknown,1,0,bl,0.3,541.9,4006,4,1,FALSE,0,3,3,5,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,273,69,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.45,556.3,4006,4,1,FALSE,0,3,1,1,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,274,69,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3,556.6,4006,4,1,FALSE,0,3,3,2,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,275,69,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2333333,556.8333,4006,4,1,FALSE,0,3,4,3,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,276,69,B,D,1,0,No Hint,Unknown,1,0,bl,0.25,557.0833,4006,4,1,FALSE,0,3,2,4,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,285,72,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.783333,580,4006,4,1,FALSE,0,3,5,5,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,286,72,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.35,580.35,4006,4,1,FALSE,0,3,4,2,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,287,72,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,580.6333,4006,4,1,FALSE,0,3,3,4,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,288,72,B,D,1,0,No Hint,Unknown,1,0,bl,0.3,580.9333,4006,4,1,FALSE,0,3,2,3,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,289,73,A,A,1,0,No Hint,Unknown,bl,bl,bl,3,587.6833,4006,4,1,FALSE,0,3,3,3,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,290,73,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3666667,588.05,4006,4,1,FALSE,0,3,2,4,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,291,73,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,588.3167,4006,4,1,FALSE,0,3,1,2,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,292,73,B,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,588.5833,4006,4,1,FALSE,0,3,4,1,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,293,74,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.483333,596.1167,4006,4,1,FALSE,0,3,2,2,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,294,74,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.3833333,596.5,4006,4,1,FALSE,0,3,4,0,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,295,74,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.3,596.8,4006,4,1,FALSE,0,3,1,4,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,296,74,B,D,1,0,No Hint,Unknown,1,0,bl,0.3166667,597.1167,4006,4,1,FALSE,0,3,0,1,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,297,75,A,A,1,0,No Hint,Unknown,bl,bl,bl,3.966667,605.1167,4006,4,1,FALSE,0,3,2,2,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,298,75,C,B,1,0,No Hint,Unknown,bl,bl,bl,2.05,607.1667,4006,4,1,FALSE,0,3,1,3,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,299,75,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.25,607.4167,4006,4,1,FALSE,0,3,4,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,300,75,B,D,1,0,No Hint,Unknown,1,0,bl,0.35,607.7667,4006,4,1,FALSE,0,3,3,4,4006.02,,80,3,2,1,Testing,,
S7,2017.10.05,317,80,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.35,648,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S7,2017.10.05,318,80,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.6166667,648.6167,4006,4,1,FALSE,0,3,1,2,4006.03,,80,3,2,1,Testing,,
S7,2017.10.05,319,80,D,C,1,0,No Hint,Unknown,bl,bl,bl,0.1833333,648.8,4006,4,1,FALSE,0,3,0,1,4006.04,,80,3,2,1,Testing,,
S7,2017.10.05,320,80,B,D,1,0,No Hint,Unknown,1,0,bl,0.35,649.15,4006,4,1,FALSE,0,3,2,0,4006.02,,80,3,2,1,Testing,,
S8,2017.12.07,1,1,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.983333,14.11667,4006,4,1,FALSE,0,3,4,4,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S8,2017.12.07,2,1,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.4,14.45,4006,4,1,FALSE,0,3,0,1,4006.03,,80,3,2,1,Testing,,
S8,2017.12.07,3,1,D,C,1,0,No Hint,Unknown,bl,bl,bl,1.466667,15.91667,4006,4,1,FALSE,0,3,2,0,4006.04,,80,3,2,1,Testing,,
S8,2017.12.07,4,1,B,D,1,0,No Hint,Unknown,1,0,bl,0.2666667,16.18333,4006,4,1,FALSE,0,3,1,2,4006.02,,80,3,2,1,Testing,,
S8,2017.12.07,5,2,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.633333,21.88333,4006,4,1,FALSE,0,3,2,3,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S8,2017.12.07,6,2,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.3166667,22.2,4006,4,1,FALSE,0,3,3,1,4006.01,,80,3,2,1,Testing,,
S8,2017.12.07,7,2,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.3166667,22.51667,4006,4,1,FALSE,0,3,1,2,4006.02,,80,3,2,1,Testing,,
S8,2017.12.07,8,2,D,D,1,0,No Hint,Unknown,1,0,bl,0.2333333,22.75,4006,4,1,FALSE,0,3,5,5,4006.04,,80,3,2,1,Testing,,
S8,2017.12.07,13,4,C,A,1,0,No Hint,Unknown,bl,bl,bl,2.316667,35.61667,4006,4,1,FALSE,0,3,1,2,4006.03,,80,3,2,1,Testing,CABD,Center Embedded
S8,2017.12.07,14,4,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.2833333,35.9,4006,4,1,FALSE,0,3,2,5,4006.01,,80,3,2,1,Testing,,
S8,2017.12.07,15,4,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.9166667,36.81667,4006,4,1,FALSE,0,3,5,1,4006.02,,80,3,2,1,Testing,,
S8,2017.12.07,16,4,D,D,1,0,No Hint,Unknown,1,0,bl,0.35,37.16667,4006,4,1,FALSE,0,3,4,4,4006.04,,80,3,2,1,Testing,,
S8,2017.12.07,37,10,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.933333,72.95,4006,4,1,FALSE,0,3,1,1,4006.01,,80,3,2,1,Testing,ACDB,Center Embedded
S8,2017.12.07,38,10,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.2666667,73.21667,4006,4,1,FALSE,0,3,5,0,4006.03,,80,3,2,1,Testing,,
