Sub,Date,Press,Trial,ItemPressed,CorrectItem,Accuracy,Hint,HintNominal,Known,TrialAcc,HintsPerTrial,HintRT,RT,Time,List,Items,Day,HintAvailible,HintPause,NumLists,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Other Day,Test or Training,Order pressed,Response type,Age,TACL Vocab Raw,TACL Grammar Morph Raw ,TACL EPS RAW,TEMA RAW,FORWARDS DIGITS,STD ACC,EXCLUDE,Notes
k0597,2017.10.02,43,12,B,D,1,0,No Hint,Unknown,1,0,bl,0.7166667,171.9333,4006,4,1,FALSE,0,6,3,5,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,44,13,C,A,1,0,No Hint,Unknown,,bl,bl,1.866667,179.0333,4006,4,1,FALSE,0,6,3,4,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,45,13,A,B,1,0,No Hint,Unknown,,bl,bl,1.983333,181.0167,4006,4,1,FALSE,0,6,4,1,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,46,13,D,C,1,0,No Hint,Unknown,,bl,bl,1.25,182.2667,4006,4,1,FALSE,0,6,0,3,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,47,13,B,D,1,0,No Hint,Unknown,1,0,bl,0.6166667,182.8833,4006,4,1,FALSE,0,6,1,0,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,48,14,C,A,1,0,No Hint,Unknown,,bl,bl,1.7,190.5,4006,4,1,FALSE,0,6,4,5,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,49,14,A,B,1,0,No Hint,Unknown,,bl,bl,0.65,191.15,4006,4,1,FALSE,0,6,5,2,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,50,14,D,C,1,0,No Hint,Unknown,,bl,bl,1.733333,192.8833,4006,4,1,FALSE,0,6,1,4,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,51,14,B,D,1,0,No Hint,Unknown,1,0,bl,0.4666667,193.35,4006,4,1,FALSE,0,6,2,1,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,53,16,C,A,1,0,No Hint,Unknown,,bl,bl,1.983333,210.95,4006,4,1,FALSE,0,6,4,3,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,54,16,A,B,1,0,No Hint,Unknown,,bl,bl,1.983333,212.9333,4006,4,1,FALSE,0,6,3,2,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,55,16,D,C,1,0,No Hint,Unknown,,bl,bl,1.633333,214.5667,4006,4,1,FALSE,0,6,1,4,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,56,16,B,D,1,0,No Hint,Unknown,1,0,bl,0.4666667,215.0333,4006,4,1,FALSE,0,6,2,1,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,59,19,C,A,1,0,No Hint,Unknown,,bl,bl,2.083333,246.9167,4006,4,1,FALSE,0,6,5,0,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,60,19,A,B,1,0,No Hint,Unknown,,bl,bl,2.3,249.2167,4006,4,1,FALSE,0,6,0,3,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,61,19,D,C,1,0,No Hint,Unknown,,bl,bl,1.133333,250.35,4006,4,1,FALSE,0,6,4,5,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,62,19,B,D,1,0,No Hint,Unknown,1,0,bl,1.3,251.65,4006,4,1,FALSE,0,6,3,4,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,63,20,C,A,1,0,No Hint,Unknown,,bl,bl,1.566667,260.6333,4006,4,1,FALSE,0,6,4,0,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,64,20,A,B,1,0,No Hint,Unknown,,bl,bl,1.5,262.1333,4006,4,1,FALSE,0,6,0,1,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,65,20,D,C,1,0,No Hint,Unknown,,bl,bl,1.333333,263.4667,4006,4,1,FALSE,0,6,3,4,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,66,20,B,D,1,0,No Hint,Unknown,1,0,bl,0.5333333,264,4006,4,1,FALSE,0,6,1,3,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,67,21,C,A,1,0,No Hint,Unknown,,bl,bl,1.766667,285.2667,4006,4,1,FALSE,0,6,1,3,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,68,21,A,B,1,0,No Hint,Unknown,,bl,bl,2.466667,287.7333,4006,4,1,FALSE,0,6,3,0,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,69,21,D,C,1,0,No Hint,Unknown,,bl,bl,1.3,289.0333,4006,4,1,FALSE,0,6,5,1,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,70,21,B,D,1,0,No Hint,Unknown,1,0,bl,0.4833333,289.5167,4006,4,1,FALSE,0,6,0,5,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,78,26,C,A,1,0,No Hint,Unknown,,bl,bl,2.483333,343.2667,4006,4,1,FALSE,0,6,4,3,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,79,26,A,B,1,0,No Hint,Unknown,,bl,bl,1.983333,345.25,4006,4,1,FALSE,0,6,3,5,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,80,26,D,C,1,0,No Hint,Unknown,,bl,bl,2.6,347.85,4006,4,1,FALSE,0,6,2,4,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,81,26,B,D,1,0,No Hint,Unknown,1,0,bl,0.9833333,348.8333,4006,4,1,FALSE,0,6,5,2,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,82,27,C,A,1,0,No Hint,Unknown,,bl,bl,2.566667,356.2167,4006,4,1,FALSE,0,6,3,1,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,83,27,A,B,1,0,No Hint,Unknown,,bl,bl,1.7,357.9167,4006,4,1,FALSE,0,6,1,4,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,84,27,D,C,1,0,No Hint,Unknown,,bl,bl,2.416667,360.3333,4006,4,1,FALSE,0,6,2,3,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,85,27,B,D,1,0,No Hint,Unknown,1,0,bl,1.283333,361.6167,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,86,28,C,A,1,0,No Hint,Unknown,,bl,bl,2.666667,371.1833,4006,4,1,FALSE,0,6,0,3,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,87,28,A,B,1,0,No Hint,Unknown,,bl,bl,3.633333,374.8167,4006,4,1,FALSE,0,6,3,1,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,88,28,D,C,1,0,No Hint,Unknown,,bl,bl,2.166667,376.9833,4006,4,1,FALSE,0,6,5,0,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,89,28,B,D,1,0,No Hint,Unknown,1,0,bl,1.216667,378.2,4006,4,1,FALSE,0,6,1,5,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,94,31,C,A,1,0,No Hint,Unknown,,bl,bl,3.633333,458.3833,4006,4,1,FALSE,0,6,3,0,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,95,31,A,B,1,0,No Hint,Unknown,,bl,bl,0.7,459.0833,4006,4,1,FALSE,0,6,0,4,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,96,31,D,C,1,0,No Hint,Unknown,,bl,bl,2.933333,462.0167,4006,4,1,FALSE,0,6,5,3,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,97,31,B,D,1,0,No Hint,Unknown,1,0,bl,0.5,462.5167,4006,4,1,FALSE,0,6,4,5,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,98,32,C,A,1,0,No Hint,Unknown,,bl,bl,2.65,470.0667,4006,4,1,FALSE,0,6,5,2,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,99,32,A,B,1,0,No Hint,Unknown,,bl,bl,1.066667,471.1333,4006,4,1,FALSE,0,6,2,3,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,100,32,D,C,1,0,No Hint,Unknown,,bl,bl,4.75,475.8833,4006,4,1,FALSE,0,6,0,5,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,101,32,B,D,1,0,No Hint,Unknown,1,0,bl,0.8,476.6833,4006,4,1,FALSE,0,6,3,0,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,102,33,C,A,1,0,No Hint,Unknown,,bl,bl,3.866667,486.8833,4006,4,1,FALSE,0,6,5,3,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,103,33,A,B,1,0,No Hint,Unknown,,bl,bl,0.7333333,487.6167,4006,4,1,FALSE,0,6,3,2,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,104,33,D,C,1,0,No Hint,Unknown,,bl,bl,1.5,489.1167,4006,4,1,FALSE,0,6,4,5,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,105,33,B,D,1,0,No Hint,Unknown,1,0,bl,0.25,489.3667,4006,4,1,FALSE,0,6,2,4,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,107,35,C,A,1,0,No Hint,Unknown,,bl,bl,3.583333,510.9833,4006,4,1,FALSE,0,6,5,4,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,108,35,A,B,1,0,No Hint,Unknown,,bl,bl,2,512.9833,4006,4,1,FALSE,0,6,4,3,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,109,35,D,C,1,0,No Hint,Unknown,,bl,bl,3.65,516.6333,4006,4,1,FALSE,0,6,0,5,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,110,35,B,D,1,0,No Hint,Unknown,1,0,bl,1.216667,517.85,4006,4,1,FALSE,0,6,3,0,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,111,36,C,A,1,0,No Hint,Unknown,,bl,bl,4.35,527.4,4006,4,1,FALSE,0,6,4,0,4006.03,,40,3,2,1,TEST ,CADD,ALL OTHER,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,112,36,A,B,1,0,No Hint,Unknown,,bl,bl,0.6333333,528.0333,4006,4,1,FALSE,0,6,0,5,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,113,36,D,C,1,0,No Hint,Unknown,,bl,bl,4.033333,532.0667,4006,4,1,FALSE,0,6,3,4,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,114,36,D,D,1,0,No Hint,Unknown,1,0,bl,3.933333,536,4006,4,1,FALSE,0,6,3,3,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,120,40,C,A,1,0,No Hint,Unknown,,bl,bl,3.15,614.5167,4006,4,1,FALSE,0,6,3,0,4006.03,,40,3,2,1,TEST ,CADB,Crossed,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,121,40,A,B,1,0,No Hint,Unknown,,bl,bl,0.6333333,615.15,4006,4,1,FALSE,0,6,0,5,4006.01,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,122,40,D,C,1,0,No Hint,Unknown,,bl,bl,0.9666667,616.1167,4006,4,1,FALSE,0,6,2,3,4006.04,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0597,2017.10.02,123,40,B,D,1,0,No Hint,Unknown,1,0,bl,0.4166667,616.5333,4006,4,1,FALSE,0,6,5,2,4006.02,,40,3,2,1,TEST ,,,4.46,35,30,37,26,17,0.25,0,_
k0625,2017.08.30,5,2,A,A,1,0,No Hint,Unknown,,bl,bl,4.816667,30.91667,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST,ABDC,ALL OTHER,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,6,2,B,B,1,0,No Hint,Unknown,,bl,bl,3.15,34.06667,4006,4,1,FALSE,0,6,2,2,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,7,2,D,C,1,0,No Hint,Unknown,,bl,bl,1.416667,35.48333,4006,4,1,FALSE,0,6,4,3,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,8,2,C,D,1,0,No Hint,Unknown,1,0,bl,1.116667,36.6,4006,4,1,FALSE,0,6,3,4,4006.03,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,9,3,A,A,1,0,No Hint,Unknown,,bl,bl,7.05,49.53333,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,10,3,C,B,1,0,No Hint,Unknown,,bl,bl,3.416667,52.95,4006,4,1,FALSE,0,6,5,4,4006.03,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,11,3,D,C,1,0,No Hint,Unknown,,bl,bl,1.283333,54.23333,4006,4,1,FALSE,0,6,2,5,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,12,3,B,D,1,0,No Hint,Unknown,1,0,bl,1.033333,55.26667,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,13,4,A,A,1,0,No Hint,Unknown,,bl,bl,5.883333,75.05,4006,4,1,FALSE,0,6,3,3,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,14,4,C,B,1,0,No Hint,Unknown,,bl,bl,1.266667,76.31667,4006,4,1,FALSE,0,6,1,0,4006.03,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,15,4,D,C,1,0,No Hint,Unknown,,bl,bl,1.266667,77.58333,4006,4,1,FALSE,0,6,4,1,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,16,4,B,D,1,0,No Hint,Unknown,1,0,bl,0.9833333,78.56667,4006,4,1,FALSE,0,6,0,4,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,18,6,A,A,1,0,No Hint,Unknown,,bl,bl,3.466667,98.8,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST,ADCB,ALL OTHER,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,19,6,D,B,1,0,No Hint,Unknown,,bl,bl,1.2,100,4006,4,1,FALSE,0,6,1,4,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,20,6,C,C,1,0,No Hint,Unknown,,bl,bl,1.5,101.5,4006,4,1,FALSE,0,6,2,2,4006.03,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,21,6,B,D,1,0,No Hint,Unknown,1,0,bl,0.9333333,102.4333,4006,4,1,FALSE,0,6,4,1,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,34,12,A,A,1,0,No Hint,Unknown,,bl,bl,2.516667,190.4,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST,ADCB,ALL OTHER,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,35,12,D,B,1,0,No Hint,Unknown,,bl,bl,1,191.4,4006,4,1,FALSE,0,6,1,4,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,36,12,C,C,1,0,No Hint,Unknown,,bl,bl,1.533333,192.9333,4006,4,1,FALSE,0,6,2,2,4006.03,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,37,12,B,D,1,0,No Hint,Unknown,1,0,bl,0.95,193.8833,4006,4,1,FALSE,0,6,4,1,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,39,14,A,A,1,0,No Hint,Unknown,,bl,bl,2.333333,219.65,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST,ACBD,Crossed,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,40,14,C,B,1,0,No Hint,Unknown,,bl,bl,1.016667,220.6667,4006,4,1,FALSE,0,6,4,3,4006.03,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,41,14,B,C,1,0,No Hint,Unknown,,bl,bl,1.05,221.7167,4006,4,1,FALSE,0,6,3,4,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,42,14,D,D,1,0,No Hint,Unknown,1,0,bl,0.9166667,222.6333,4006,4,1,FALSE,0,6,2,2,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,54,20,A,A,1,0,No Hint,Unknown,,bl,bl,3.333333,301.6333,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,55,20,C,B,1,0,No Hint,Unknown,,bl,bl,1.316667,302.95,4006,4,1,FALSE,0,6,0,3,4006.03,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,56,20,D,C,1,0,No Hint,Unknown,,bl,bl,1.066667,304.0167,4006,4,1,FALSE,0,6,5,0,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,57,20,B,D,1,0,No Hint,Unknown,1,0,bl,0.9666667,304.9833,4006,4,1,FALSE,0,6,3,5,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,58,21,C,A,1,0,No Hint,Unknown,,bl,bl,7.033333,326.5333,4006,4,1,FALSE,0,6,0,3,4006.03,,40,3,2,1,TEST,CADB,Crossed,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,59,21,A,B,1,0,No Hint,Unknown,,bl,bl,1.283333,327.8167,4006,4,1,FALSE,0,6,3,2,4006.01,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,60,21,D,C,1,0,No Hint,Unknown,,bl,bl,0.7833333,328.6,4006,4,1,FALSE,0,6,4,0,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,61,21,B,D,1,0,No Hint,Unknown,1,0,bl,0.8333333,329.4333,4006,4,1,FALSE,0,6,2,4,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,62,22,C,A,1,0,No Hint,Unknown,,bl,bl,2.116667,337.65,4006,4,1,FALSE,0,6,4,2,4006.03,,40,3,2,1,TEST,CDBA,ALL OTHER,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,63,22,D,B,1,0,No Hint,Unknown,,bl,bl,0.9666667,338.6167,4006,4,1,FALSE,0,6,3,1,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,64,22,B,C,1,0,No Hint,Unknown,,bl,bl,0.8333333,339.45,4006,4,1,FALSE,0,6,1,4,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,65,22,A,D,1,0,No Hint,Unknown,1,0,bl,1,340.45,4006,4,1,FALSE,0,6,2,3,4006.01,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,67,24,A,A,1,0,No Hint,Unknown,,bl,bl,3.333333,378.8833,4006,4,1,FALSE,0,6,3,3,4006.01,,40,3,2,1,TEST,ACBD,Crossed,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,68,24,C,B,1,0,No Hint,Unknown,,bl,bl,0.9,379.7833,4006,4,1,FALSE,0,6,2,4,4006.03,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,69,24,B,C,1,0,No Hint,Unknown,,bl,bl,0.9,380.6833,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,70,24,D,D,1,0,No Hint,Unknown,1,0,bl,0.6166667,381.3,4006,4,1,FALSE,0,6,5,5,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,72,26,A,A,1,0,No Hint,Unknown,,bl,bl,5.433333,400.9167,4006,4,1,FALSE,0,6,3,3,4006.01,,40,3,2,1,TEST,ABDC,ALL OTHER,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,73,26,B,B,1,0,No Hint,Unknown,,bl,bl,1.15,402.0667,4006,4,1,FALSE,0,6,1,1,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,74,26,D,C,1,0,No Hint,Unknown,,bl,bl,0.85,402.9167,4006,4,1,FALSE,0,6,0,5,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,75,26,C,D,1,0,No Hint,Unknown,1,0,bl,0.7,403.6167,4006,4,1,FALSE,0,6,5,0,4006.03,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,76,27,A,A,1,0,No Hint,Unknown,,bl,bl,1.75,410.1833,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST,ACBD,Crossed,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,77,27,C,B,1,0,No Hint,Unknown,,bl,bl,1.083333,411.2667,4006,4,1,FALSE,0,6,2,4,4006.03,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,78,27,B,C,1,0,No Hint,Unknown,,bl,bl,0.7333333,412,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,79,27,D,D,1,0,No Hint,Unknown,1,0,bl,0.7,412.7,4006,4,1,FALSE,0,6,1,1,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,85,30,C,A,1,0,No Hint,Unknown,,bl,bl,2.666667,451.2667,4006,4,1,FALSE,0,6,3,1,4006.03,,40,3,2,1,TEST,CDAB,Tail Embedded,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,86,30,D,B,1,0,No Hint,Unknown,,bl,bl,1.766667,453.0333,4006,4,1,FALSE,0,6,0,2,4006.04,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,87,30,A,C,1,0,No Hint,Unknown,,bl,bl,0.6666667,453.7,4006,4,1,FALSE,0,6,1,3,4006.01,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,88,30,B,D,1,0,No Hint,Unknown,1,0,bl,0.7,454.4,4006,4,1,FALSE,0,6,2,0,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,89,31,C,A,1,0,No Hint,Unknown,,bl,bl,3.95,466.1333,4006,4,1,FALSE,0,6,1,3,4006.03,,40,3,2,1,TEST,CBAD,ALL OTHER,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
k0625,2017.08.30,90,31,B,B,1,0,No Hint,Unknown,,bl,bl,0.75,466.8833,4006,4,1,FALSE,0,6,0,0,4006.02,,40,3,2,1,TEST,,,3.62,36,31,21,7,16,0.3,0,twins im not sure which one went first 
